Date,Close_ABBN.SW,Close_ALC.SW,Close_CFR.SW,Close_GEBN.SW,Close_GIVN.SW,Close_HOLN.SW,Close_KNIN.SW,Close_LOGN.SW,Close_LONN.SW,Close_NESN.SW,Close_NOVN.SW,Close_PGHN.SW,Close_ROG.SW,Close_SCMN.SW,Close_SIKA.SW,Close_SLHN.SW,Close_SOON.SW,Close_SREN.SW,Close_UBSG.SW,Close_ZURN.SW,High_ABBN.SW,High_ALC.SW,High_CFR.SW,High_GEBN.SW,High_GIVN.SW,High_HOLN.SW,High_KNIN.SW,High_LOGN.SW,High_LONN.SW,High_NESN.SW,High_NOVN.SW,High_PGHN.SW,High_ROG.SW,High_SCMN.SW,High_SIKA.SW,High_SLHN.SW,High_SOON.SW,High_SREN.SW,High_UBSG.SW,High_ZURN.SW,Low_ABBN.SW,Low_ALC.SW,Low_CFR.SW,Low_GEBN.SW,Low_GIVN.SW,Low_HOLN.SW,Low_KNIN.SW,Low_LOGN.SW,Low_LONN.SW,Low_NESN.SW,Low_NOVN.SW,Low_PGHN.SW,Low_ROG.SW,Low_SCMN.SW,Low_SIKA.SW,Low_SLHN.SW,Low_SOON.SW,Low_SREN.SW,Low_UBSG.SW,Low_ZURN.SW,Open_ABBN.SW,Open_ALC.SW,Open_CFR.SW,Open_GEBN.SW,Open_GIVN.SW,Open_HOLN.SW,Open_KNIN.SW,Open_LOGN.SW,Open_LONN.SW,Open_NESN.SW,Open_NOVN.SW,Open_PGHN.SW,Open_ROG.SW,Open_SCMN.SW,Open_SIKA.SW,Open_SLHN.SW,Open_SOON.SW,Open_SREN.SW,Open_UBSG.SW,Open_ZURN.SW,Volume_ABBN.SW,Volume_ALC.SW,Volume_CFR.SW,Volume_GEBN.SW,Volume_GIVN.SW,Volume_HOLN.SW,Volume_KNIN.SW,Volume_LOGN.SW,Volume_LONN.SW,Volume_NESN.SW,Volume_NOVN.SW,Volume_PGHN.SW,Volume_ROG.SW,Volume_SCMN.SW,Volume_SIKA.SW,Volume_SLHN.SW,Volume_SOON.SW,Volume_SREN.SW,Volume_UBSG.SW,Volume_ZURN.SW
2015-10-01,11.835199356079102,,60.31413650512695,233.49317932128906,1240.374267578125,34.503013610839844,86.76487731933594,10.74341869354248,111.33743286132812,55.02405548095703,49.7182731628418,247.87344360351562,185.1236572265625,312.1870422363281,43.91725158691406,143.29690551757812,109.00090026855469,45.0777473449707,12.645467758178711,132.69105529785156,12.063330061191907,,61.55401228224686,236.7884315311311,1277.0906229890604,35.27950127198882,88.21671883310414,10.912606230694761,112.80126562458483,55.70012010748136,51.05673316373777,250.44018044556387,187.4260201921291,319.2010138603256,44.52701246958009,145.5307825946545,111.51563597617202,45.64459491716934,12.756514574205777,134.97594441146953,11.793720921103597,,59.91417539581301,232.78705555801605,1233.9888144631796,34.46925383768241,86.35006621177494,10.616528242365723,110.64857372204578,54.986494106293016,49.63461719099938,244.02333834044327,184.62003042325514,311.92724936036143,43.844662192404826,142.90268719791132,108.56732445759177,45.02376284255976,12.562183308049645,132.3009446044819,12.028765385964782,,61.354031727589884,235.37618400458504,1276.2924413496924,35.00941793531815,87.17968842689693,10.828012865493527,111.42354025373842,55.47476332161954,50.6384634612636,244.57335337802502,187.06627735106935,318.6165195282281,44.16406217410443,144.34813766104241,109.69462023410615,45.3476739757789,12.65934894112771,134.75303130404973,8599835.0,,2090116.0,182902.0,45636.0,2622585,202551.0,1210682.0,289206,7598780,8530488.0,85883.0,1756286.0,256916.0,450780.0,107478.0,285644.0,1460216.0,9556981,808101
2015-10-02,11.835199356079102,,59.754180908203125,236.474609375,1234.7869873046875,34.87438201904297,87.24881744384766,10.658825874328613,112.11241149902344,55.09917068481445,49.746158599853516,245.12327575683594,184.1883544921875,311.732421875,44.076942443847656,143.62545776367188,109.43447875976562,44.91579055786133,12.756516456604004,133.6384735107422,12.021851626216405,,61.31403272967861,238.9068348137329,1249.1542567109477,35.34702403770643,87.94017100607975,10.828013420147352,113.31792213896027,55.73767391564893,50.387505816996175,251.1734388832201,187.56994634572766,315.88885020278394,44.55604231711481,145.85933546788849,110.2149179025917,45.75256477649633,12.992491306428448,135.75618243780784,11.703850291404214,,59.11424686340321,233.9639443605857,1214.0342648289786,34.401737424673684,86.55746388161555,10.447341240367727,109.95971240793293,54.610901485566586,49.0211554106783,242.5565398850366,181.59820136574854,308.09553965590896,43.58332801761593,141.58867924923408,108.22046379535756,44.56488922625981,12.555244569272958,132.3009691077363,11.925068611273565,,60.9540641079897,235.5331189734838,1249.1542567109477,34.67181821023769,87.11054884124486,10.828013420147352,112.28462629154555,55.249410447462,50.164428303278335,248.24002645830657,186.77850761862646,313.61580129327876,44.120499394456516,143.88826336697107,109.95476708168549,45.32068051163563,12.728755410391951,134.19576488609675,7199915.0,,1954253.0,186638.0,47331.0,1749465,194084.0,995323.0,316010,6244817,5828544.0,61673.0,1514597.0,286004.0,386580.0,135556.0,238478.0,1406779.0,9334456,728327
2015-10-05,12.180853843688965,,63.03385925292969,242.9866943359375,1273.8980712890625,36.25855255126953,88.2858657836914,10.87031078338623,114.35121154785156,56.11326217651367,51.140384674072266,250.07345581054688,187.426025390625,321.4740295410156,44.81737518310547,147.17335510253906,111.94923400878906,46.10346984863281,13.207643508911133,137.70669555664062,12.236158427573727,,63.073851693215104,243.61435459315646,1276.2926165358465,36.292312326664806,88.90809044606763,10.87031078338623,114.95397041740705,56.15082354823443,51.44711305399744,252.09017722837388,188.2174640543001,322.51314147917196,44.83189306151805,147.76467260842037,112.2093715395924,46.21143885458544,13.235404550512417,137.70669555664062,11.952723122416833,,61.673988121887916,239.37758799766846,1245.961710076583,35.27950361057184,88.14759715290347,10.743419515748528,113.66235237382483,55.43720333402562,50.638459043543875,247.3233811498737,185.8431480632748,315.4991507611755,44.28020371305165,145.26798978324223,110.73521890535802,45.50963207838621,12.867562475655134,135.25460852213914,11.97346165412111,,61.91396717528377,239.37758799766846,1249.154437072295,35.448305063254,88.2858657836914,10.828013694173663,113.92067456408485,55.62499873050801,51.028843388013286,248.42341101414297,187.06628253958735,315.4991507611755,44.5124930905824,145.66219811203337,110.82193141562581,45.617601084338844,13.034132696610166,136.0348215118587,9943987.0,,2469639.0,171971.0,29241.0,1762670,148448.0,646390.0,255642,6544011,5472141.0,49229.0,1421912.0,170258.0,351600.0,131669.0,223588.0,1280977.0,9248088,708896
2015-10-06,12.27072525024414,,64.71369934082031,245.26199340820312,1284.274169921875,36.69744110107422,88.2858657836914,11.039498329162598,116.84834289550781,56.188385009765625,50.72211456298828,253.37356567382812,186.99432373046875,324.20166015625,45.55778884887695,149.14442443847656,112.72965240478516,46.373390197753906,13.332571983337402,139.0999298095703,12.346768370607995,,64.79369033052065,246.6742409628873,1290.6596226001689,36.73120345798818,88.90809044606763,11.081795418358597,118.828827250437,56.263502022266515,51.3634617170939,255.2069489276185,188.28941112788223,326.34481218913123,45.65941397969191,150.72127777921233,113.24995407148855,46.61632248760197,13.374215537040024,139.37857549548403,12.090983966827531,,63.153847578517954,243.0651346141672,1265.9159934717798,35.88719604926332,87.66365167053551,10.82801368993247,114.43732154702109,55.8879112287014,50.69422924171823,249.89013749162643,186.20288509154284,320.17510927212277,44.628631503996516,146.12211050577912,111.34221903327344,45.833537003644444,13.089657872318545,136.98222089590766,12.229246809726101,,64.07375921737504,244.47740611255546,1277.0905356587941,36.39360049449824,88.2858657836914,10.87031077912847,115.0400804302839,56.15082363798484,51.22403511074368,249.89013749162643,187.92966828809412,322.1234365090728,44.93351021937017,147.5018646979647,112.20936405797494,46.21143259201987,13.221525154362318,138.26399275182914,8122893.0,,2371405.0,134397.0,26591.0,1476228,246794.0,622264.0,363484,4595371,5081227.0,47739.0,1063519.0,134608.0,330420.0,156892.0,256175.0,1329558.0,7167378,822976
2015-10-07,12.305291175842285,,65.35363006591797,246.59576416015625,1282.677978515625,37.47392272949219,87.45624542236328,10.87031078338623,111.85408782958984,55.51232147216797,49.49519348144531,246.95668029785156,180.231201171875,315.95379638671875,45.659420013427734,149.341552734375,110.30164337158203,46.373390197753906,13.388094902038574,139.3228302001953,12.4919448643223,,66.55351315968332,248.55723229360868,1289.861613740666,38.047846641913814,88.63154463440074,11.124091705161886,117.70942653050966,56.26350307333111,50.72211721117375,254.47355029949364,188.14554533511102,323.4223856127152,46.254662969932426,151.3126246753688,113.33667447949796,46.886249084656704,13.61712912114459,141.27334982299806,12.236160434646953,,64.67369753336847,244.39892942817067,1277.0907066739267,36.56239590959766,87.45624542236328,10.87031078338623,111.68187302842786,55.36208171329886,49.244230655280695,245.8566505415137,179.87145825536427,315.95379638671875,45.25291611352103,149.27584632618573,110.30164337158203,46.373390197753906,13.367273128017139,138.48689321899414,12.270726492497241,,65.19364809458432,245.88964042085394,1285.0725235906386,36.96751836828284,88.2858677750238,11.081795422699193,117.70942653050966,56.26350307333111,50.694231888447824,254.47355029949364,188.14554533511102,323.4223856127152,45.51424123593578,149.47295552536318,113.07652362800467,46.53534368473495,13.450557576537996,139.09991707331127,7069593.0,,2553999.0,167625.0,31020.0,2754964,241705.0,607464.0,429493,7262178,9042360.0,74826.0,3070358.0,247390.0,305760.0,127978.0,210266.0,1499584.0,9477828,1018649
2015-10-08,12.42972469329834,,65.99357604980469,248.32188415527344,1295.448974609375,37.305118560791016,87.5253677368164,11.081794738769531,114.26510620117188,55.81279754638672,49.55096435546875,245.306640625,182.67742919921875,318.876220703125,46.341773986816406,150.26138305664062,111.34221649169922,46.75128936767578,13.256227493286133,143.44677734375,12.464290746096545,,66.15355803542347,249.10647146698048,1303.4307920746207,37.744003338847264,88.07845274581814,11.124091018621845,115.47061686962928,55.963031580352514,50.3875037276305,248.24005336789986,183.46886792282743,320.36993030614985,46.42888125411507,150.5241986653365,111.86249816668655,46.83226817674647,13.561606920518706,144.00406864423633,12.26381093867906,,64.63371086328036,246.28195235609428,1284.274430158031,36.899996131589546,87.17969092484272,10.997200565565253,111.94019935483752,55.437206730411205,49.35577217385559,244.38994914284382,180.590924896587,314.3950720746411,45.55779528941149,148.8159322976794,109.78133816700509,46.26542063200498,13.214585265321595,139.43428168096636,12.298376991477264,,65.19365391586766,246.28195235609428,1285.0726119045557,37.372638107089394,87.5253677368164,10.997200565565253,111.94019935483752,55.58744076437699,49.49519370975963,248.24005336789986,181.16651569753137,317.7721606873871,45.55779528941149,149.40724987281206,110.38834566439209,46.427378250146354,13.3811555009623,139.60147077183035,6212927.0,,1954342.0,131162.0,31477.0,1976941,240534.0,541242.0,300433,4749213,5732168.0,31079.0,1535104.0,167403.0,343620.0,97332.0,225114.0,998771.0,8929897,1002990
2015-10-09,12.616377830505371,,67.11346435546875,250.44024658203125,1352.91796875,38.081607818603516,91.67350006103516,11.293279647827148,114.00678253173828,55.81279754638672,49.30000305175781,240.53988647460938,181.59817504882812,320.5648193359375,45.775569915771484,151.0498046875,112.03594207763672,46.61632537841797,13.207643508911133,144.17124938964844,12.740813141301697,,67.95337888551137,251.93095748974662,1366.487057522124,38.419210715663105,91.95003730693202,11.5470605602953,115.72893756771107,56.038148597335415,49.99712090955988,247.1400662864127,184.90781345537462,321.9935809325774,47.06768107344087,152.4295590163384,112.72965545217224,46.99422510898108,13.408915362813381,145.50874495306874,12.540334716715664,,66.27354372250494,249.49873235415762,1336.9543349004425,37.50768134817881,87.87104963463487,11.124091297181922,112.97348667324175,55.58744076437699,49.10481086411227,239.8065331621868,181.3823381349715,319.39581095387354,45.775569915771484,150.52419353879017,110.6484953487254,46.5083563804018,13.186821734873337,143.8926037719701,12.574899393573261,,66.47352424436097,250.20485605321213,1356.9088772123894,37.57520347301414,87.87104963463487,11.166388384843229,115.12618578741933,55.92547020633055,49.913464938410826,247.1400662864127,184.90781345537462,321.4090866512514,46.53050958618701,151.0498046875,112.03594207763672,46.88625199221165,13.395034180121518,144.61707557506227,6740443.0,,2120518.0,132957.0,63781.0,1814831,285404.0,1905338.0,254153,4511826,5777086.0,63654.0,2024510.0,132443.0,446880.0,109213.0,303917.0,1051848.0,7785610,555557
2015-10-12,12.485031127929688,,66.95347595214844,249.18487548828125,1352.91796875,36.86623764038086,91.811767578125,11.208685874938965,114.00678253173828,56.2259407043457,49.55096435546875,241.8232421875,183.10911560058594,319.91534423828125,45.26742935180664,151.70681762695312,111.42894744873047,46.72430419921875,13.207643508911133,143.94833374023438,12.720075622587501,,67.71340559327571,251.38170985903443,1360.8997856747787,38.18288953661715,92.64138985504266,11.420170514088756,114.52342691484549,56.338619088735314,49.57884967832331,243.47328705458682,183.5408114236496,321.6038985162385,46.167550971720104,152.10103598523474,112.90310685511717,46.72430419921875,13.35339195582837,144.7842706771862,12.43663892707112,,66.27354340171333,247.77260429819805,1347.3306969026548,36.56239707453898,91.12041392249036,11.166388785759032,112.71516448168816,55.62499887270228,48.79808095187068,239.8065206832828,181.0945533904236,318.2267899603241,44.991586379913876,150.4584762013769,111.1688032381793,46.238435411325355,13.09659669494111,142.88948368819817,12.664771035609192,,67.43343408461668,250.28329267365785,1352.91796875,38.115369983253586,91.53521978633938,11.377873424908824,114.43731951766095,55.737671526031185,49.57884967832331,240.906550594674,181.31040130195544,321.47400210277635,45.73200803802463,151.50971847320164,112.209380080384,46.72430419921875,13.214584100257063,144.39417697758367,5987571.0,,1729780.0,100665.0,27802.0,2018657,316474.0,1046133.0,233396,3502398,5032449.0,44205.0,1114289.0,79457.0,320700.0,91120.0,245684.0,697199.0,7399409,471861
2015-10-13,12.305291175842285,,65.91358947753906,246.28195190429688,1352.11962890625,36.29230880737305,93.1253433227539,11.335576057434082,114.35121154785156,56.338623046875,49.21634292602539,237.23977661132812,183.97250366210938,316.73309326171875,44.77381896972656,148.75021362304688,111.42894744873047,46.292415618896484,13.06883430480957,140.43740844726562,12.443552658232946,,66.59352211640142,249.26339804953696,1361.6978080956685,36.76495334419156,96.37470367418086,11.420170233717114,114.78175562390037,56.526418457031255,49.66249791108716,241.63989611571134,185.12367427241008,320.43490336392813,45.267433453190215,151.04979737621034,113.7702586635861,46.85926317193534,13.179881118569309,144.05980191911968,12.222334286407888,,65.43363738557282,244.71277728376145,1345.7341761133043,35.4820613979278,92.77966646517189,11.03949805394318,112.80127131400933,56.000593601018195,48.90961454777574,237.23977661132812,181.52625650904926,316.01870259726786,44.454419017182424,147.6332749480168,111.34223493186259,45.96850449662573,12.749575046195933,139.88011714390345,12.422814123126969,,66.59352211640142,249.26339804953696,1349.7250841088953,36.69743122424291,94.71545897747534,11.293279776042422,113.74845977057817,56.15082763671875,49.57884702536838,240.9065428649808,182.67742711934997,319.78546090886573,45.267433453190215,151.04979737621034,112.8163943382493,46.778284361679304,13.179881118569309,143.72542373566623,5995710.0,,1704479.0,131787.0,34236.0,2129462,457284.0,1407231.0,251229,5921376,5060197.0,43430.0,1487414.0,103308.0,290340.0,104967.0,235660.0,1075706.0,10803003,882187
2015-10-14,12.208507537841797,,65.91358947753906,244.555908203125,1348.9268798828125,35.853424072265625,92.84880065917969,11.377872467041016,113.57624053955078,55.85034942626953,48.77019119262695,239.07313537597656,181.31039428710938,312.3818359375,44.512489318847656,147.56759643554688,109.26104736328125,46.022483825683594,12.985550880432129,139.1556396484375,12.33985662690674,,66.43354012005332,245.96815598055414,1362.4959668402134,36.19102694517097,94.57718484662078,11.377872467041016,114.78175113927934,56.37617997184253,49.216341082609524,239.43981196397652,183.6127463045829,315.6939965818008,44.74477867669553,148.61882883474084,111.25549481539069,46.26541611040011,13.235406918457615,140.548867935874,12.173941481691221,,64.75369864378851,243.7713207837293,1344.1377903684356,35.61710309151409,92.29571560935456,11.250982016933605,113.49013314616174,55.7376710428567,48.65864991135509,235.40636949597692,180.9506514413016,310.75822972160864,44.265682083817346,147.239084431038,109.08761570223993,45.8875205300071,12.87450404659473,138.70980489573972,12.263812128078579,,65.51362838374686,245.57586227085628,1344.935971954165,36.12350740087211,93.60928337212184,11.293279102552678,114.0928848998851,56.22594021693854,48.798076512944924,237.23975243597675,183.10910851614815,314.71983285226594,44.74477867669553,148.02751123678115,111.16878231484317,46.13045281472362,12.943908648688772,139.4900178388585,5826329.0,,1652433.0,151683.0,28625.0,1849401,209390.0,566931.0,243843,5542424,5598341.0,56735.0,1476544.0,126221.0,255660.0,89411.0,263221.0,920354.0,9234130,458574
