Date;Close_ABBN.SW;Close_ALC.SW;Close_CFR.SW;Close_GEBN.SW;Close_GIVN.SW;Close_HOLN.SW;Close_KNIN.SW;Close_LOGN.SW;Close_LONN.SW;Close_NESN.SW;Close_NOVN.SW;Close_PGHN.SW;Close_ROG.SW;Close_SCMN.SW;Close_SIKA.SW;Close_SLHN.SW;Close_SOON.SW;Close_SREN.SW;Close_UBSG.SW;Close_ZURN.SW;High_ABBN.SW;High_ALC.SW;High_CFR.SW;High_GEBN.SW;High_GIVN.SW;High_HOLN.SW;High_KNIN.SW;High_LOGN.SW;High_LONN.SW;High_NESN.SW;High_NOVN.SW;High_PGHN.SW;High_ROG.SW;High_SCMN.SW;High_SIKA.SW;High_SLHN.SW;High_SOON.SW;High_SREN.SW;High_UBSG.SW;High_ZURN.SW;Low_ABBN.SW;Low_ALC.SW;Low_CFR.SW;Low_GEBN.SW;Low_GIVN.SW;Low_HOLN.SW;Low_KNIN.SW;Low_LOGN.SW;Low_LONN.SW;Low_NESN.SW;Low_NOVN.SW;Low_PGHN.SW;Low_ROG.SW;Low_SCMN.SW;Low_SIKA.SW;Low_SLHN.SW;Low_SOON.SW;Low_SREN.SW;Low_UBSG.SW;Low_ZURN.SW;Open_ABBN.SW;Open_ALC.SW;Open_CFR.SW;Open_GEBN.SW;Open_GIVN.SW;Open_HOLN.SW;Open_KNIN.SW;Open_LOGN.SW;Open_LONN.SW;Open_NESN.SW;Open_NOVN.SW;Open_PGHN.SW;Open_ROG.SW;Open_SCMN.SW;Open_SIKA.SW;Open_SLHN.SW;Open_SOON.SW;Open_SREN.SW;Open_UBSG.SW;Open_ZURN.SW;Volume_ABBN.SW;Volume_ALC.SW;Volume_CFR.SW;Volume_GEBN.SW;Volume_GIVN.SW;Volume_HOLN.SW;Volume_KNIN.SW;Volume_LOGN.SW;Volume_LONN.SW;Volume_NESN.SW;Volume_NOVN.SW;Volume_PGHN.SW;Volume_ROG.SW;Volume_SCMN.SW;Volume_SIKA.SW;Volume_SLHN.SW;Volume_SOON.SW;Volume_SREN.SW;Volume_UBSG.SW;Volume_ZURN.SW
2015-10-15;12.20159149;;65.43361664;247.0665131;1376.863525;36.46111679;91.9500351;11.37787437;114.4373093;56.45128632;49.35577774;244.0232849;182.6054688;313.2910461;45.19483948;147.6332703;110.041481;46.40038681;13.13129807;139.6572113;12.27072359;;66.03355809;247.0665131;1383.248979;36.49487657;93.26360281;11.42017147;114.9539607;56.52640331;49.55096994;244.0232849;183.2530015;314.2652099;45.29646794;148.4216969;110.2149127;46.40038681;13.13129807;140.4931483;12.09789609;;65.03365567;244.7127514;1349.725346;35.78591092;91.18954186;11.33557728;113.2317987;56.03813423;48.90962268;238.8898124;181.5981822;310.108782;44.52700716;146.7134408;108.6540345;45.69858003;12.95778726;138.9884549;12.27072359;;65.59359858;246.2034623;1355.312618;36.12351386;93.26360281;11.37787437;114.1789871;56.26349096;49.13270021;240.5398571;182.029878;313.3559944;44.74477864;147.8960858;110.1281935;46.15745449;13.04801229;140.1030376;6975828.0;;1693816.0;130531.0;37395.0;1745926;221768.0;557489.0;205808;8891342;4789001.0;65207.0;1114192.0;131322.0;198540.0;91977.0;265375.0;1227456.0;6056174;465738
2015-10-16;12.00111389;;64.27375031;247.144989;1382.450439;36.89999771;91.60434723;11.42017078;118.570488;55.39963531;50.35961533;246.2233429;186.706543;317.0578613;46.0223732;150.1299896;112.4694977;46.80527496;13.5338459;141.8306274;12.33294139;;65.59362321;249.8125809;1400.808615;37.20383826;93.12532296;11.50476496;118.9149246;55.47475232;50.49903685;248.0567259;187.0662858;317.1877379;46.0223732;151.1155257;112.5562102;46.96723259;13.56160827;142.0535405;11.87667858;;64.0337773;246.2819382;1379.257713;36.62991436;91.39693905;11.29328032;115.2122855;54.64845382;49.71826817;244.2066215;184.3322489;312.9014131;45.3255051;148.1589176;110.3883313;46.58933696;13.27011;140.3816667;12.28455057;;65.59362321;248.6357;1382.450439;36.86623536;92.50310897;11.37787369;115.2983929;54.94892756;49.94134567;244.7566365;185.6273144;314.3301947;45.3255051;148.553136;110.7351946;46.67031165;13.33951328;140.6045884;12584226.0;;2048093.0;141741.0;41926.0;1811922;205746.0;937515.0;237114;13319758;6390012.0;37043.0;1736808.0;120855.0;357960.0;105635.0;287815.0;1072144.0;10452714;539011
2015-10-19;11.82137299;;64.6736908;246.5957489;1392.827026;36.73119736;91.46609497;11.42017078;119.0871582;55.21185303;50.41539383;247.3233795;187.4260406;316.5382385;45.93526459;150.1299896;113.0765228;46.85926819;13.43668079;140.6045837;12.11172203;;65.11365033;249.1064375;1398.414298;37.20383937;92.36485687;11.54706125;120.4648767;56.03815172;50.75000758;248.6067477;188.7211062;320.2400683;46.42887906;152.2981709;113.5100987;47.21016954;13.65877447;142.4436466;11.80063308;;63.91376736;245.9680887;1377.661575;36.66367523;91.12041813;11.3355766;118.3982919;55.09917463;50.1923163;245.6733347;186.4907179;316.0836407;45.74652886;149.6043684;111.9492336;46.64332604;13.38115737;139.9358359;11.98037434;;63.99375833;245.9680887;1377.661575;36.76495713;91.88090085;11.37787369;119.0871582;55.21185303;50.1923163;246.406688;187.0662978;316.9279079;45.74652886;149.867184;111.9492336;46.69731055;13.49914481;141.4962446;9676113.0;;1294274.0;126201.0;19609.0;1072854;167433.0;1063173.0;233692;5847381;4097458.0;32021.0;1099818.0;77834.0;210540.0;63897.0;133369.0;624514.0;5458218;540000
2015-10-20;11.9527235;;63.7937851;248.9495392;1350.523438;36.32607269;92.36486816;11.46246719;120.1204376;55.17429352;49.57884598;247.8733826;184.9797516;318.6164551;46.109478;151.115509;112.6429367;46.94023895;13.29092884;140.4374084;11.9803758;;63.99376561;249.1849297;1376.863434;36.6636756;92.43399721;11.50476428;120.7231965;55.39965032;50.55480681;250.4401188;188.8649694;320.4998341;46.18206738;151.6411302;114.6373909;47.23715989;13.45749907;141.4962585;11.70385149;;63.153845;246.2034837;1349.725256;35.78590855;90.77475238;11.33557593;118.914934;54.98649809;49.41153913;247.1400294;184.9797516;316.4732832;45.54327087;149.6043519;111.9492234;46.77828545;13.20070379;139.2670933;11.83520057;;63.87377608;246.3604107;1359.303436;36.59615605;91.6043748;11.42017011;119.0871488;55.3245333;50.44326553;247.506706;187.4259982;317.5773432;46.12399587;150.3270823;112.3827992;46.88625445;13.45749907;140.7160541;8181305.0;;1622684.0;138643.0;45150.0;1428026;168135.0;773271.0;214242;4961955;5749258.0;42374.0;1231842.0;123889.0;220020.0;109020.0;166933.0;982113.0;8226551;506741
2015-10-21;11.95963383;;63.95376587;252.6371002;1359.303345;36.46111679;92.08831024;11.42017078;119.5176849;55.02405167;48.90961456;247.690033;182.2457428;318.5515137;46.48694611;151.6411285;113.8569489;47.12919235;13.20764351;141.2733307;12.29837504;;64.47371643;254.5985684;1362.496071;37.03504075;92.50312668;11.58935834;120.7231884;55.43720383;49.60672728;248.973401;185.0517438;320.9544586;46.64664606;152.1667497;115.5912521;47.31814017;13.39503418;141.9420785;11.92506778;;63.27383334;248.7926274;1348.926983;36.08975408;91.0512797;11.37787369;119.0010264;54.98649029;48.8259586;246.5900032;181.670152;315.6939709;45.67393509;149.7357531;112.2093581;46.8322714;13.13823892;140.1587482;12.15319984;;64.19374493;250.518705;1356.9088;36.5623987;92.29571846;11.50476496;120.5509736;55.32452545;49.55096172;248.6067244;185.0517438;320.1751198;45.96429593;151.7725313;112.8163722;47.18317686;13.39503418;141.2175982;10532489.0;;1398768.0;187226.0;31215.0;1100404;128164.0;928727.0;241082;4295575;6467979.0;33745.0;1644425.0;101148.0;261420.0;82322.0;254990.0;741509.0;6694646;441790
2015-10-22;12.16702843;;65.91356659;257.2661438;1397.616211;37.06880188;92.98706055;12.51989079;121.2398376;56.1883812;49.88558197;248.9734192;187.5699158;327.3190613;46.70472336;153.6779022;115.3311081;47.88497925;13.5685463;144.6170959;12.22233301;;66.11354707;257.2661438;1401.60712;37.20384099;92.98706055;12.51989079;121.2398376;56.2634982;49.94135262;248.9734192;188.1454955;328.2932252;46.80635182;153.7436086;115.3311081;47.96595806;13.5685463;144.9514741;11.89050549;;63.75377377;251.6171302;1353.716216;36.25855435;91.3278161;11.80084269;119.9482196;55.02404752;48.88173566;244.0232849;183.9724766;318.7464113;45.89171224;151.1155128;113.4233797;46.91324592;13.14518077;141.106159;11.98728852;;63.95375425;252.7155475;1365.688942;36.49487537;92.22656736;11.84313978;120.5509785;55.06160889;49.07692786;247.5067127;184.9078101;318.8763077;46.48695187;151.2469155;114.3772439;46.96723042;13.17294182;141.5519937;9785595.0;;1339763.0;151808.0;26061.0;1348640;147856.0;4292370.0;203084;7252688;7482485.0;53976.0;2124997.0;139434.0;217860.0;131532.0;170841.0;1426381.0;8661103;532086
2015-10-23;12.54724693;;66.95346832;262.2875366;1410.386963;37.98032761;93.33274841;12.73137569;122.7036819;56.71421051;50.41539383;257.590332;190.16008;332.5145569;47.45966339;153.7436218;116.805275;48.47882462;13.94332886;144.7842712;12.6578561;;67.95337081;263.1505875;1414.377871;38.31793052;93.88583348;12.73137569;123.3064409;56.93956728;50.75000758;257.590332;190.6637288;334.7876056;47.72098849;155.3861819;116.805275;48.82972594;14.0335539;147.0691689;12.22233183;;65.79358387;257.8938667;1400.808783;37.23760223;91.95004103;12.43529687;121.3259635;56.30105834;49.6903906;248.7900929;187.4979958;328.2931807;46.93700986;153.3494034;114.9842591;47.88498273;13.67265242;144.338445;12.27072402;;66.27353585;258.1292333;1405.597873;37.30512178;93.33274841;12.51989105;121.8426079;56.37618108;50.1923163;249.3401079;188.8650144;328.9426232;46.96604561;154.0064274;115.9381233;48.04694036;13.67265242;144.8957363;11432972.0;;1907881.0;197113.0;26655.0;1674442;194469.0;2772913.0;214385;6609271;7886308.0;70425.0;1783788.0;147505.0;433200.0;112880.0;235705.0;1929547.0;11837511;834783
2015-10-26;12.58872604;;66.75349426;260.4829712;1414.378052;38.14912415;93.81668854;12.73137569;123.823082;56.52642059;50.49903488;259.6070557;189.9442444;333.1640015;47.09671021;153.2179871;116.978714;48.6677742;13.97803116;144.8400116;12.74772604;;67.51342389;263.4643932;1417.570779;38.62176868;93.95495716;12.90056325;124.7702705;56.75177739;50.83364857;261.0737622;191.167379;334.7876077;47.54677103;154.3349258;117.3255774;48.85672203;14.06825753;146.0660593;12.51268293;;66.63351083;259.855311;1401.607144;37.98032271;93.19447447;12.6890786;122.5314639;56.33862518;50.33172804;257.7736725;189.5125485;329.916789;46.96604599;152.6923659;115.9381372;48.42483775;13.88780612;144.2269877;12.53342146;;66.99347332;262.3659758;1410.387143;38.14912415;93.47101171;12.77367278;122.5314639;56.52642059;50.66634172;258.8737024;190.3039873;332.1898377;47.47418165;153.6779018;116.805289;48.58679538;13.97109057;144.8957441;6052496.0;;934206.0;205957.0;20644.0;1265147;110028.0;1209535.0;150790;4338568;7167085.0;47555.0;912576.0;98152.0;242460.0;91503.0;124028.0;1043557.0;6054986;494252
2015-10-27;12.57489967;;66.59351349;247.9295654;1403.203369;37.30512238;92.57225037;12.3929987;123.2203217;56.48885345;49.71826935;261.6237793;189.2247467;330.2415161;46.37080383;152.101059;116.7185669;48.85671616;13.88780785;144.2269745;12.65094416;;67.55341755;254.9908505;1414.377912;37.98032821;93.74756002;12.73137458;124.2536246;56.7517716;49.96923217;264.1905157;190.7356711;334.4628924;47.00960035;153.6122162;117.0654303;49.12664276;14.01967646;145.6202027;12.45046436;;66.1535539;247.0665147;1398.414279;37.13632092;92.29571312;12.3929987;122.7036773;56.30105806;49.07692218;259.4237195;188.1455181;330.2415161;46.22562175;151.6411442;115.8514151;48.47882055;13.86004548;143.223857;12.540335;;66.71350302;251.3817445;1411.185186;37.94656843;93.60928085;12.73137458;123.1342213;56.45129781;49.57884782;259.4237195;189.0808408;332.8392862;46.93700764;152.6923766;116.1982785;48.58678955;13.95027185;144.3384395;6928824.0;;1218929.0;347604.0;18233.0;1259110;125336.0;1004972.0;157579;4704391;7853210.0;66337.0;1155558.0;86171.0;367020.0;95310.0;157391.0;1332151.0;5608894;476754
2015-10-28;12.81685925;;67.11345673;247.8510742;1417.570801;37.57520676;94.23150635;12.3929987;125.2869034;56.90200424;49.9971199;263.4571228;192.7502289;331.8651428;46.48694611;153.6779022;118.3661423;49.34258652;13.87392712;145.2301331;12.87907622;;67.47341918;249.498712;1423.956255;37.71024587;94.30063538;12.51988995;125.5452327;56.97712125;50.44326984;263.8237994;193.2538777;333.1640279;46.70471757;154.3349262;118.7997181;49.42356533;13.87392712;145.5645113;12.49194409;;66.43352425;245.5757763;1400.808984;36.83247877;92.4339826;12.35070242;123.2203117;56.41373507;49.60673046;260.1570336;190.2320287;330.2415364;45.76104235;151.4440247;116.2849888;48.69476016;13.50608365;143.9483527;12.58181474;;66.75348817;248.3218313;1406.396256;37.27136361;92.57225123;12.3929987;123.2203117;56.41373507;49.63461578;261.6237399;190.3039817;331.2157003;46.50146398;152.4295607;116.6318388;48.80273328;13.7489991;144.3384635;8245735.0;;1104118.0;225571.0;18493.0;1294514;177651.0;840762.0;176778;4171317;7106874.0;51113.0;1136503.0;107154.0;305880.0;94788.0;175414.0;1188528.0;7831713;485539
2015-10-29;12.84450912;;67.31343842;248.3218689;1413.579712;37.40639877;94.30062866;12.30840588;126.492424;57.08980179;50.35961533;264.0071716;193.0380096;332.8392639;47.14026642;154.6634216;118.8864212;49.5585289;13.75593758;145.5087585;12.92055223;;67.5934099;250.9109973;1423.956073;37.67647952;94.71544505;12.5621876;126.7507391;57.27759719;50.41538597;265.2905398;193.5416584;335.761755;47.38707698;155.05764;119.4067228;50.34131445;13.97803121;146.400428;12.72698621;;66.91347741;247.7726482;1408.790622;36.79871258;93.26359824;12.30840588;124.8563764;56.789328;49.7461535;262.1737885;191.3832013;332.1898214;46.51599103;153.4807866;117.6724196;49.26160797;13.63795017;145.0071998;12.83068298;;67.47342038;247.9295753;1423.956073;37.64271975;94.50803686;12.47759342;125.5452356;56.9771234;50.13653784;264.0071716;193.5416584;334.4628701;47.18382005;154.4006161;118.8864212;49.93642452;13.90862794;146.0103173;6501077.0;;904775.0;161804.0;21684.0;1095104;188317.0;971402.0;164248;6293659;5294454.0;42103.0;1091096.0;96034.0;513360.0;109367.0;182553.0;1751615.0;8760155;471462
